code,ticker_tse,symbol_stooq,date,open,high,low,close,volume,source,fetched_at
6532,6532.T,6532.jp,2016-09-02,190.28,193.77,185.14,186.79,34483014,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-09-05,175.16,176.90,160.91,162.36,9237424,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-09-06,154.61,168.95,154.41,164.59,5273810,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-09-07,167.21,171.76,165.17,171.57,2306764,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-09-08,173.99,173.99,164.78,164.88,2205667,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-09-09,164.01,164.69,159.94,160.03,1889981,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-09-12,158.19,158.48,148.31,150.34,3268272,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-09-13,148.69,151.89,143.75,144.04,3712921,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-09-14,144.04,144.62,136.87,138.13,3699505,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-09-15,138.42,151.41,138.22,147.24,4215339,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-09-16,143.36,153.73,143.26,153.64,2284086,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-09-20,155.09,158.97,154.22,156.84,2684353,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-09-21,157.51,160.42,154.90,160.42,1962199,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-09-23,160.42,161.20,157.03,160.71,1441207,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-09-26,161.20,161.20,155.09,155.97,966655,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-09-27,154.12,155.87,152.18,154.90,1084269,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-09-28,152.18,154.41,150.15,150.73,842859,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-09-29,150.34,152.18,146.95,148.89,1058470,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-09-30,146.46,161.68,146.08,161.68,1602151,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-10-03,159.94,163.81,158.09,162.36,1706369,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-10-04,161.20,172.83,161.20,170.99,4820923,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-10-05,171.08,173.99,165.75,165.75,1654772,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-10-06,164.59,165.17,161.49,161.49,793348,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-10-07,164.59,164.59,157.03,158.68,668509,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-10-11,163.33,167.69,161.78,162.84,1338062,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-10-12,164.78,169.05,164.01,164.49,1188478,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-10-13,167.21,167.60,164.11,165.17,718029,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-10-14,165.17,173.51,164.59,172.93,2429547,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-10-17,174.67,178.64,171.66,172.63,3909969,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-10-18,169.63,173.31,168.66,168.85,1302971,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-10-19,169.63,172.54,168.18,169.63,884121,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-10-20,169.05,171.08,161.88,168.95,1726990,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-10-21,169.05,173.90,167.40,168.37,758258,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-10-24,170.50,170.99,163.81,168.28,1467006,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-10-25,165.17,172.54,164.30,172.44,2087039,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-10-26,171.08,178.35,170.60,177.38,2717367,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-10-27,177.97,183.20,176.51,183.20,3066066,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-10-28,183.59,184.94,174.96,175.84,2310909,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-10-31,178.35,178.35,169.44,169.82,1658906,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-11-01,172.05,173.51,167.89,172.34,797463,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-11-02,170.21,175.25,165.95,171.08,1368999,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-11-04,169.53,171.47,164.98,167.01,922292,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-11-07,165.75,168.18,163.33,168.18,972846,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-11-08,167.98,168.08,162.36,164.20,852141,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-11-09,162.46,163.91,145.30,151.79,1867293,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-11-10,159.55,159.55,152.67,154.41,1434002,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
6532,6532.T,6532.jp,2016-11-11,155.67,155.67,148.60,149.47,885174,https://stooq.com/q/d/l/?s=6532.jp&i=d,2026-03-22T01:59:33+00:00
