code,ticker_tse,symbol_stooq,date,open,high,low,close,volume,source,fetched_at
4755,4755.T,4755.jp,2007-07-30,365.00,380.00,363.00,374.00,9222100,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-07-31,377.00,384.00,367.00,367.00,8277300,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-08-01,370.00,376.00,362.00,372.00,8832400,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-08-02,376.00,378.00,366.00,370.00,7040900,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-08-03,372.00,380.00,372.00,378.00,6029600,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-08-06,374.00,374.00,370.00,371.00,3830300,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-08-07,372.00,375.00,355.00,357.00,9421000,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-08-08,357.00,370.00,352.00,367.00,8706400,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-08-09,379.00,407.00,377.00,386.00,19671300,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-08-10,390.00,401.00,386.00,392.00,16139400,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-08-13,396.00,401.00,390.00,400.00,11606400,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-08-14,400.00,404.00,386.00,389.00,8552700,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-08-15,381.00,386.00,371.00,374.00,9383400,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-08-16,362.00,366.00,347.00,356.00,12081500,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-08-17,356.00,362.00,342.00,350.00,8674100,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-08-20,360.00,364.00,348.00,352.00,5041500,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-08-21,350.00,356.00,335.00,344.00,12943000,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-08-22,352.00,383.00,341.00,366.00,24609800,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-08-23,374.00,406.00,366.00,406.00,19345500,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-08-24,398.00,404.00,383.00,383.00,19935800,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-08-27,390.00,392.00,371.00,377.00,10572000,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-08-28,374.00,410.00,372.00,400.00,27584300,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-08-29,392.00,440.00,390.00,434.00,49982400,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-08-30,430.00,439.00,416.00,428.00,20495200,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-08-31,426.00,443.00,416.00,429.00,19785100,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-09-03,425.00,430.00,413.00,414.00,12652300,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-09-04,412.00,424.00,406.00,415.00,13740400,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-09-05,420.00,430.00,410.00,416.00,16193200,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-09-06,413.00,425.00,402.00,419.00,11718000,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-09-07,422.00,454.00,417.00,434.00,34315800,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-09-10,422.00,452.00,421.00,441.00,26512600,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-09-11,442.00,449.00,428.00,430.00,13383600,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-09-12,430.00,436.00,408.00,414.00,8709000,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-09-13,422.00,426.00,408.00,417.00,8754900,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-09-14,416.00,426.00,414.00,419.00,5651900,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-09-18,416.00,416.00,395.00,397.00,9870000,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-09-19,408.00,410.00,402.00,406.00,5564500,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-09-20,410.00,411.00,400.00,410.00,7057900,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-09-21,410.00,425.00,408.00,411.00,8299400,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-09-25,403.00,408.00,400.00,401.00,8211200,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-09-26,402.00,440.00,402.00,434.00,20582500,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-09-27,438.00,458.00,435.00,440.00,24396900,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-09-28,448.00,458.00,444.00,450.00,14231800,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-10-01,454.00,475.00,454.00,469.00,17575700,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-10-02,481.00,481.00,468.00,470.00,10269100,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-10-03,466.00,482.00,462.00,476.00,11155900,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-10-04,472.00,495.00,472.00,490.00,14961600,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-10-05,498.00,506.00,493.00,501.00,22722000,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-10-09,506.00,522.00,502.00,513.00,20410500,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-10-10,518.00,519.00,484.00,488.00,16800600,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-10-11,490.00,511.00,485.00,504.00,15155700,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-10-12,500.00,530.00,493.00,519.00,19814400,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
4755,4755.T,4755.jp,2007-10-15,529.00,535.00,516.00,522.00,10924000,https://stooq.com/q/d/l/?s=4755.jp&i=d,2026-03-25T08:32:41+00:00
