code,ticker_tse,symbol_stooq,date,open,high,low,close,volume,source,fetched_at
9433,9433.T,9433.jp,1999-04-06,291.15,292.77,284.62,288.42,5156248,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-04-07,288.42,290.60,284.62,290.06,10391508,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-04-08,291.15,299.31,290.06,298.22,11089787,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-04-09,309.11,312.91,302.57,308.01,17548890,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-04-12,312.91,320.53,309.65,318.36,15420969,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-04-13,318.36,330.33,310.74,329.23,16178054,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-04-14,333.60,337.40,323.79,334.69,32925753,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-04-15,334.69,338.49,328.15,334.69,15415453,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-04-16,333.60,334.13,319.99,329.78,10128731,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-04-19,318.90,318.90,303.66,307.47,9882500,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-04-20,299.31,306.92,299.31,303.11,7605742,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-04-21,303.11,305.29,293.86,298.76,5038645,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-04-22,299.85,304.74,294.41,304.21,5823294,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-04-23,309.65,322.16,308.01,318.90,9513151,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-04-26,321.08,334.13,319.99,329.78,13039468,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-04-27,331.42,333.04,326.51,331.96,8620088,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-04-28,329.23,331.96,322.71,326.51,7499162,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-04-30,326.51,327.61,322.16,322.71,3542853,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-05-06,332.50,332.50,327.06,332.50,6534433,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-05-07,330.33,337.40,325.97,326.51,7969581,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-05-10,328.15,337.95,328.15,337.40,11056718,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-05-11,337.40,337.40,332.50,333.60,8298515,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-05-12,344.47,367.32,340.67,356.45,37708977,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-05-13,367.32,375.49,363.52,369.50,24496777,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-05-14,358.63,363.52,352.10,356.98,9628911,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-05-17,346.11,353.73,345.56,348.28,2995248,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-05-18,326.51,338.49,321.08,323.79,17868620,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-05-19,307.47,309.11,288.42,293.86,18212250,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-05-20,304.74,309.65,293.86,305.29,12214392,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-05-21,310.74,311.28,302.03,304.21,5327144,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-05-24,304.21,304.21,294.95,296.58,4432239,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-05-25,302.03,315.10,302.03,313.45,7037929,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-05-26,312.91,317.81,307.47,315.63,4239296,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-05-27,320.53,321.08,310.74,312.91,3708237,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-05-28,306.38,309.65,302.57,303.66,3485887,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-05-31,305.84,306.92,302.57,306.38,1868820,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
9433,9433.T,9433.jp,1999-06-01,306.38,322.71,305.29,319.99,5909658,https://stooq.com/q/d/l/?s=9433.jp&i=d,2026-03-25T08:32:41+00:00
