code,ticker_tse,symbol_stooq,date,open,high,low,close,volume,source,fetched_at
3086,3086.T,3086.jp,2007-09-03,1516.67,1518.34,1434.45,1504.92,1275533,https://stooq.com/q/d/l/?s=3086.jp&i=d,2026-03-21T11:36:41+00:00
3086,3086.T,3086.jp,2007-09-04,1521.70,1555.24,1521.70,1541.83,1590842,https://stooq.com/q/d/l/?s=3086.jp&i=d,2026-03-21T11:36:41+00:00
3086,3086.T,3086.jp,2007-09-05,1625.72,1709.61,1610.62,1634.11,5164122,https://stooq.com/q/d/l/?s=3086.jp&i=d,2026-03-21T11:36:41+00:00
3086,3086.T,3086.jp,2007-09-06,1634.11,1664.30,1573.71,1625.72,2725706,https://stooq.com/q/d/l/?s=3086.jp&i=d,2026-03-21T11:36:41+00:00
3086,3086.T,3086.jp,2007-09-07,1642.52,1748.21,1634.11,1716.32,4123430,https://stooq.com/q/d/l/?s=3086.jp&i=d,2026-03-21T11:36:41+00:00
3086,3086.T,3086.jp,2007-09-10,1706.25,1785.13,1676.07,1676.07,5429961,https://stooq.com/q/d/l/?s=3086.jp&i=d,2026-03-21T11:36:41+00:00
3086,3086.T,3086.jp,2007-09-11,1686.13,1738.13,1627.38,1716.32,3475528,https://stooq.com/q/d/l/?s=3086.jp&i=d,2026-03-21T11:36:41+00:00
3086,3086.T,3086.jp,2007-09-12,1691.17,1699.56,1608.96,1647.54,1966347,https://stooq.com/q/d/l/?s=3086.jp&i=d,2026-03-21T11:36:41+00:00
3086,3086.T,3086.jp,2007-09-13,1649.21,1681.10,1625.72,1660.96,1543154,https://stooq.com/q/d/l/?s=3086.jp&i=d,2026-03-21T11:36:41+00:00
3086,3086.T,3086.jp,2007-09-14,1676.07,1676.07,1629.07,1650.88,1661175,https://stooq.com/q/d/l/?s=3086.jp&i=d,2026-03-21T11:36:41+00:00
3086,3086.T,3086.jp,2007-09-18,1627.38,1629.07,1573.71,1595.51,2122512,https://stooq.com/q/d/l/?s=3086.jp&i=d,2026-03-21T11:36:41+00:00
3086,3086.T,3086.jp,2007-09-19,1642.52,1687.79,1634.11,1672.69,1674881,https://stooq.com/q/d/l/?s=3086.jp&i=d,2026-03-21T11:36:41+00:00
3086,3086.T,3086.jp,2007-09-20,1657.60,1664.30,1592.16,1619.02,1485343,https://stooq.com/q/d/l/?s=3086.jp&i=d,2026-03-21T11:36:41+00:00
3086,3086.T,3086.jp,2007-09-21,1595.51,1607.25,1561.95,1583.78,2292979,https://stooq.com/q/d/l/?s=3086.jp&i=d,2026-03-21T11:36:41+00:00
3086,3086.T,3086.jp,2007-09-25,1570.35,1709.61,1570.35,1682.76,1846544,https://stooq.com/q/d/l/?s=3086.jp&i=d,2026-03-21T11:36:41+00:00
3086,3086.T,3086.jp,2007-09-26,1741.49,1758.26,1717.99,1756.59,1982441,https://stooq.com/q/d/l/?s=3086.jp&i=d,2026-03-21T11:36:41+00:00
3086,3086.T,3086.jp,2007-09-27,1754.89,1838.79,1749.88,1833.75,2924785,https://stooq.com/q/d/l/?s=3086.jp&i=d,2026-03-21T11:36:41+00:00
3086,3086.T,3086.jp,2007-09-28,1860.60,1894.16,1816.97,1894.16,12004322,https://stooq.com/q/d/l/?s=3086.jp&i=d,2026-03-21T11:36:41+00:00
3086,3086.T,3086.jp,2007-10-01,1880.75,1892.48,1832.09,1843.83,4243236,https://stooq.com/q/d/l/?s=3086.jp&i=d,2026-03-21T11:36:41+00:00
3086,3086.T,3086.jp,2007-10-02,1852.22,1874.02,1838.79,1853.89,1289839,https://stooq.com/q/d/l/?s=3086.jp&i=d,2026-03-21T11:36:41+00:00
3086,3086.T,3086.jp,2007-10-03,1838.79,1855.57,1813.61,1837.12,1355998,https://stooq.com/q/d/l/?s=3086.jp&i=d,2026-03-21T11:36:41+00:00
3086,3086.T,3086.jp,2007-10-04,1818.65,1827.04,1791.81,1805.24,1192087,https://stooq.com/q/d/l/?s=3086.jp&i=d,2026-03-21T11:36:41+00:00
