code,ticker_tse,symbol_stooq,date,open,high,low,close,volume,source,fetched_at
3099,3099.T,3099.jp,2008-04-01,1077.29,1112.55,1066.18,1112.55,11408929,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-04-02,1112.55,1121.84,1032.75,1078.24,9743562,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-04-03,1078.24,1079.13,1049.47,1062.46,2709220,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-04-04,1011.40,1012.36,979.85,1000.28,4969905,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-04-07,1009.57,1029.97,987.28,1013.27,1924983,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-04-08,1031.82,1033.69,1000.28,1011.40,1343134,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-04-09,1029.97,1033.69,987.28,1005.86,1876591,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-04-10,1006.77,1014.21,978.95,982.65,2197531,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-04-11,1001.20,1022.57,988.21,1009.57,3382351,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-04-14,973.37,1006.77,967.80,995.65,1440339,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-04-15,992.86,1022.57,991.93,1016.97,1653832,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-04-16,1031.82,1054.10,1025.34,1047.62,2377400,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-04-17,1072.67,1072.67,1047.62,1054.10,1553824,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-04-18,1059.67,1068.04,1049.47,1068.04,978872,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-04-21,1080.11,1080.11,1013.27,1022.57,2263487,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-04-22,988.21,1021.61,988.21,1016.97,1777768,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-04-23,998.42,1015.11,985.43,988.21,2012492,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-04-24,989.14,1004.90,979.85,983.58,1349383,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-04-25,993.80,1039.25,991.00,1034.60,2445400,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-04-28,1035.53,1053.19,1015.11,1040.18,2877019,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-04-30,1053.19,1055.94,1003.99,1009.57,2132222,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-05-01,1012.36,1039.25,1012.36,1031.82,3828194,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-05-02,1086.57,1087.51,1061.51,1062.46,4736261,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-05-07,1076.36,1107.00,1068.93,1096.79,2988130,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-05-08,1071.74,1107.00,1071.74,1099.57,1750933,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-05-09,1118.12,1148.76,1103.29,1107.91,3828841,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-05-12,1108.83,1144.09,1096.79,1123.69,1324704,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-05-13,1139.46,1140.39,1095.86,1110.70,2012492,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-05-14,1135.75,1168.23,1109.77,1164.52,1972938,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-05-15,1200.72,1203.50,1183.08,1192.36,1674094,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-05-16,1175.66,1191.43,1166.38,1170.09,1031571,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-05-19,1172.88,1179.36,1140.39,1146.88,1139554,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-05-20,1128.34,1143.17,1092.13,1103.29,2087392,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-05-21,1088.43,1121.84,1087.51,1096.79,1611049,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-05-22,1115.35,1144.09,1094.94,1135.75,3024772,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-05-23,1158.03,1185.87,1152.45,1167.31,3247314,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-05-26,1130.19,1151.54,1126.48,1134.84,1954296,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-05-27,1129.24,1158.95,1125.55,1138.54,1262629,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-05-28,1139.46,1143.17,1122.76,1134.84,2014969,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-05-29,1135.75,1191.43,1134.84,1173.79,1477200,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-05-30,1174.72,1184.00,1149.67,1169.16,2575263,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-06-02,1199.77,1212.77,1185.87,1203.50,2884132,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-06-03,1201.63,1208.14,1177.51,1194.21,1555976,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-06-04,1195.14,1204.43,1180.30,1188.64,2282886,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-06-05,1186.79,1210.00,1171.93,1205.35,1911402,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-06-06,1233.19,1243.40,1219.28,1237.85,2440767,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-06-09,1194.21,1215.55,1184.93,1209.07,1374603,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-06-10,1228.54,1232.25,1191.43,1199.77,1109057,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-06-11,1222.98,1242.46,1210.92,1236.89,2141384,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-06-12,1199.77,1213.69,1191.43,1207.21,1752549,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-06-13,1244.32,1245.25,1213.69,1225.77,6525454,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-06-16,1244.32,1274.94,1237.85,1272.15,2330842,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-06-17,1256.39,1261.93,1239.69,1242.46,1673340,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-06-18,1243.40,1259.18,1222.98,1236.89,1315651,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-06-19,1237.85,1248.95,1205.35,1214.64,1750503,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-06-20,1196.07,1200.72,1162.66,1170.09,1931125,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
3099,3099.T,3099.jp,2008-06-23,1153.38,1161.76,1135.75,1145.03,1371582,https://stooq.com/q/d/l/?s=3099.jp&i=d,2026-03-22T01:59:33+00:00
